Date,Price,Open,High,Low,Vol.,Change %
"Mar 16, 2017",1310.7,1310.7,1310.7,1310.7,0.05K,2.06%
"Mar 15, 2017",1284.3,1284.3,1284.3,1284.3,0.04K,-0.16%
"Mar 14, 2017",1286.3,1286.3,1286.3,1286.3,0.02K,-0.02%
"Mar 13, 2017",1286.6,1294,1294,1294,0.02K,0.2%
"Mar 10, 2017",1284,1284,1284,1284,0.00K,-0.13%
"Mar 09, 2017",1285.7,1285.7,1285.7,1285.7,0.04K,-0.48%
"Mar 08, 2017",1291.9,1291.9,1291.9,1291.9,0.02K,-0.45%
"Mar 07, 2017",1297.7,1307.6,1307.6,1307.5,0.03K,-0.73%
"Mar 06, 2017",1307.3,1307.3,1307.3,1307.3,0.03K,-0.11%
"Mar 03, 2017",1308.8,1308.8,1308.8,1308.8,0.12K,-0.39%
"Mar 02, 2017",1313.9,1313.9,1313.9,1313.9,0.08K,-1.29%
"Mar 01, 2017",1331.1,1331.1,1331.1,1331.1,0.14K,-0.24%
"Feb 28, 2017",1334.3,1334.3,1334.3,1334.3,0.72K,-0.36%
"Feb 27, 2017",1339.1,1339.1,1339.1,1339.1,0.54K,0.05%
"Feb 24, 2017",1338.4,1338.4,1338.4,1338.4,0.09K,0.5%
"Feb 23, 2017",1331.7,1331.7,1331.7,1331.7,0.03K,1.4%
"Feb 22, 2017",1313.3,1313.3,1313.3,1313.3,0.00K,-0.45%
"Feb 21, 2017",1319.2,1319.2,1319.2,1319.2,0.00K,6.54%
"Feb 20, 2017",1238.2,1237.25,1240.15,1233.5,-,0.07%
"Feb 19, 2017",1237.3,1236,1239.25,1236,-,-6.22%
"Feb 17, 2017",1319.4,1319.4,1319.4,1319.4,0.30K,-0.25%
"Feb 16, 2017",1322.7,1322.7,1322.7,1322.7,0.00K,0.65%
"Feb 15, 2017",1314.2,1314.2,1314.2,1314.2,0.18K,0.71%
"Feb 14, 2017",1304.9,1304.9,1304.9,1304.9,0.16K,0%
"Feb 13, 2017",1304.9,1304.9,1304.9,1304.9,0.40K,-0.73%
"Feb 10, 2017",1314.5,1319,1319,1319,0.00K,-0.07%
"Feb 09, 2017",1315.4,1315.4,1315.4,1315.4,0.89K,-0.22%
"Feb 08, 2017",1318.3,1323.9,1323.9,1323.9,0.00K,0.14%
"Feb 07, 2017",1316.4,1314.1,1314.1,1314.1,0.00K,0.24%
"Feb 06, 2017",1313.3,1313.3,1313.3,1313.3,0.91K,0.85%
"Feb 03, 2017",1302.2,1302.2,1302.2,1302.2,0.87K,0.12%
"Feb 02, 2017",1300.6,1300.6,1300.6,1300.6,1.51K,0.86%
"Feb 01, 2017",1289.5,1289,1291,1289,0.00K,-0.18%
"Jan 31, 2017",1291.8,1291.8,1291.8,1291.8,3.21K,1.21%
"Jan 30, 2017",1276.4,1276.4,1276.4,1276.4,50.50K,0.37%
"Jan 27, 2017",1271.7,1271.7,1271.7,1271.7,0.02K,-0.09%
"Jan 26, 2017",1272.9,1275.1,1275.1,1275.1,0.01K,-0.64%
"Jan 25, 2017",1281.1,1281.1,1281.1,1281.1,0.40K,-1%
"Jan 24, 2017",1294.1,1299.6,1299.6,1295.4,0.01K,-0.37%
"Jan 23, 2017",1298.9,1298.9,1298.9,1298.9,0.02K,0.75%
"Jan 20, 2017",1289.2,1289.2,1289.2,1289.2,0.04K,0.29%
"Jan 19, 2017",1285.5,1284,1284,1284,0.00K,-0.79%
"Jan 18, 2017",1295.7,1295.7,1295.7,1295.7,0.11K,-0.13%
"Jan 17, 2017",1297.4,1297.4,1297.4,1297.4,0.08K,7.86%
"Jan 16, 2017",1202.85,1203.25,1208.45,1200,-,-0.04%
"Jan 15, 2017",1203.35,1197.3,1205.05,1197.3,-,-6.08%
"Jan 13, 2017",1281.3,1281.3,1281.3,1281.3,0.02K,-0.16%
"Jan 12, 2017",1283.3,1283.3,1283.3,1283.3,0.11K,0.26%
"Jan 11, 2017",1280,1280,1280,1280,0.02K,0.91%
"Jan 10, 2017",1268.5,1268.5,1268.5,1268.5,0.00K,0.07%
"Jan 09, 2017",1267.6,1262.8,1262.8,1262.8,0.00K,0.95%
"Jan 06, 2017",1255.7,1256,1256,1256,0.01K,-0.51%
"Jan 05, 2017",1262.1,1262.1,1262.1,1262.1,0.01K,1.2%
"Jan 04, 2017",1247.1,1247.1,1247.1,1247.1,0.04K,0.19%
"Jan 03, 2017",1244.7,1232.4,1234,1232.4,0.00K,8.14%
"Jan 02, 2017",1151.05,1151,1153.25,1150,-,-6.76%
"Dec 30, 2016",1234.5,1239,1239,1239,0.00K,-0.54%
"Dec 29, 2016",1241.2,1241.2,1241.2,1241.2,0.95K,1.41%
"Dec 28, 2016",1224,1224,1224,1224,0.21K,0.17%
"Dec 27, 2016",1221.9,1221.9,1221.9,1221.9,0.00K,7.7%
"Dec 26, 2016",1134.55,1135,1136.05,1134,-,-0.04%
"Dec 25, 2016",1135,1135,1135,1135,-,-6.72%
"Dec 23, 2016",1216.8,1216.8,1216.8,1216.8,0.00K,0.25%
"Dec 22, 2016",1213.8,1213.8,1213.8,1213.8,0.10K,-0.22%
"Dec 21, 2016",1216.5,1216.5,1216.5,1216.5,0.05K,-0.04%
"Dec 20, 2016",1217,1217,1217,1217,0.00K,-0.73%
"Dec 19, 2016",1225.9,1225.9,1225.9,1225.9,0.25K,0.41%
"Dec 16, 2016",1220.9,1220.9,1220.9,1220.9,0.15K,0.64%
"Dec 15, 2016",1213.1,1213.1,1213.1,1213.1,0.00K,-2.04%
"Dec 14, 2016",1238.3,1238.3,1238.3,1238.3,0.01K,0.38%
"Dec 13, 2016",1233.6,1233.6,1233.6,1233.6,0.64K,-0.54%
"Dec 12, 2016",1240.3,1240.3,1240.3,1240.3,0.33K,0.35%
"Dec 09, 2016",1236,1236,1236,1236,0.37K,-0.83%
"Dec 08, 2016",1246.4,1246.4,1246.4,1246.4,0.32K,-0.34%
"Dec 07, 2016",1250.6,1250.6,1250.6,1250.6,0.18K,1.26%
"Dec 06, 2016",1235,1235,1235,1235,0.65K,-0.54%
"Dec 05, 2016",1241.7,1236.7,1236.7,1236.7,0.00K,-0.06%
"Dec 02, 2016",1242.4,1242.4,1242.4,1242.4,1.52K,0.71%
"Dec 01, 2016",1233.7,1233.7,1233.7,1233.7,1.59K,-0.38%
"Nov 30, 2016",1238.4,1238.4,1238.4,1238.4,7.16K,-1.36%
"Nov 29, 2016",1255.5,1255.5,1255.5,1255.5,42.12K,-0.25%
"Nov 28, 2016",1258.6,1258.6,1258.6,1258.6,0.02K,1.05%
"Nov 25, 2016",1245.5,1245.5,1245.5,1245.5,0.01K,5.06%
"Nov 24, 2016",1185.55,1189.2,1190.3,1179.75,-,-5.68%
"Nov 23, 2016",1256.9,1256.9,1256.9,1256.9,0.31K,-1.65%
"Nov 22, 2016",1278,1278,1278,1278,0.02K,0.09%
"Nov 21, 2016",1276.8,1276.8,1276.8,1276.8,-,0.03%
"Nov 18, 2016",1276.4,1276.4,1276.4,1276.4,0.61K,-0.58%
"Nov 17, 2016",1283.8,1283.8,1283.8,1283.8,1.14K,-0.5%
"Nov 16, 2016",1290.3,1290.3,1290.3,1290.3,0.07K,-0.05%
"Nov 15, 2016",1290.9,1290.9,1290.9,1290.9,0.02K,0.31%
"Nov 14, 2016",1286.9,1286.9,1286.9,1286.9,0.00K,0.33%
"Nov 11, 2016",1282.7,1282.7,1282.7,1282.7,0.60K,-3.31%
"Nov 10, 2016",1326.6,1326.6,1326.6,1326.6,0.06K,-0.68%
"Nov 09, 2016",1335.7,1334,1334,1334,0.00K,-0.04%
"Nov 08, 2016",1336.2,1336.2,1336.2,1336.2,0.05K,-0.31%
"Nov 07, 2016",1340.4,1340.4,1340.4,1340.4,0.03K,-1.85%
"Nov 04, 2016",1365.7,1365.7,1365.7,1365.7,0.01K,0.14%
"Nov 03, 2016",1363.8,1363.8,1363.8,1363.8,0.07K,-0.31%
"Nov 02, 2016",1368,1368,1368,1368,0.03K,1.48%
"Nov 01, 2016",1348,1348,1348,1348,0.15K,1.07%
"Oct 31, 2016",1333.7,1333.7,1333.7,1333.7,0.06K,-0.25%
"Oct 28, 2016",1337.1,1337.1,1337.1,1337.1,0.56K,0.53%
"Oct 27, 2016",1330,1330,1330,1330,0.00K,0.41%
"Oct 26, 2016",1324.6,1324.6,1324.6,1324.6,0.28K,-0.53%
"Oct 25, 2016",1331.6,1331.6,1331.6,1331.6,0.06K,1.09%
"Oct 24, 2016",1317.2,1317.2,1317.2,1317.2,0.04K,-0.44%
"Oct 21, 2016",1323,1323,1323,1323,0.22K,-0.04%
"Oct 20, 2016",1323.5,1323.5,1323.5,1323.5,0.42K,-0.13%
"Oct 19, 2016",1325.2,1325.2,1325.2,1325.2,0.22K,0.5%
"Oct 18, 2016",1318.6,1318.6,1318.6,1318.6,0.01K,0.52%
"Oct 17, 2016",1311.8,1311.8,1311.8,1311.8,0.04K,0.11%
"Oct 14, 2016",1310.4,1310.4,1310.4,1310.4,0.31K,-0.14%
"Oct 13, 2016",1312.3,1312.3,1312.3,1312.3,0.32K,0.35%
"Oct 12, 2016",1307.7,1307.7,1307.7,1307.7,0.13K,-0.14%
"Oct 11, 2016",1309.5,1309.5,1309.5,1309.5,0.03K,-0.33%
"Oct 10, 2016",1313.9,1313.9,1313.9,1313.9,0.03K,0.72%
"Oct 07, 2016",1304.5,1304.5,1304.5,1304.5,0.17K,-0.08%
"Oct 06, 2016",1305.5,1305.5,1305.5,1305.5,0.11K,-1.2%
"Oct 05, 2016",1321.3,1321.3,1321.3,1321.3,0.25K,-0.06%
"Oct 04, 2016",1322.1,1322.1,1322.1,1322.1,1.89K,-3.21%
"Oct 03, 2016",1365.9,1365.9,1365.9,1365.9,0.30K,-0.33%
"Sep 30, 2016",1370.4,1383.5,1383.5,1383.5,0.00K,-0.63%
"Sep 29, 2016",1379.1,1379.1,1379.1,1379.1,6.11K,0.17%
"Sep 28, 2016",1376.7,1376.7,1376.7,1376.7,0.03K,-0.56%
"Sep 27, 2016",1384.4,1384.4,1384.4,1384.4,0.05K,-1.02%
"Sep 26, 2016",1398.6,1398.6,1398.6,1398.6,0.03K,0.19%
"Sep 23, 2016",1396,1396,1396,1396,0.04K,-0.23%
"Sep 22, 2016",1399.2,1399.2,1399.2,1399.2,0.02K,0.79%
"Sep 21, 2016",1388.3,1388.3,1388.3,1388.3,0.08K,0.99%
"Sep 20, 2016",1374.7,1374.7,1374.7,1374.7,0.10K,0.02%
"Sep 19, 2016",1374.4,1374.4,1374.4,1374.4,0.02K,0.53%
"Sep 16, 2016",1367.1,1367.1,1367.1,1367.1,0.00K,-0.57%
"Sep 15, 2016",1374.9,1379.3,1379.3,1378,0.00K,-0.61%
"Sep 14, 2016",1383.3,1386.7,1386.7,1379.2,0.01K,0.18%
"Sep 13, 2016",1380.8,1380.8,1380.8,1380.8,0.25K,-0.26%
"Sep 12, 2016",1384.4,1384.4,1384.4,1384.4,0.18K,-0.62%
"Sep 09, 2016",1393.1,1393.1,1393.1,1393.1,0.04K,-0.51%
"Sep 08, 2016",1400.2,1400.2,1400.2,1400.2,0.03K,-0.49%
"Sep 07, 2016",1407.1,1407.1,1407.1,1407.1,0.01K,-0.28%
"Sep 06, 2016",1411.1,1411.1,1411.1,1411.1,0.05K,6.01%
"Sep 05, 2016",1331.1,1326.35,1332.15,1325.55,-,0.37%
"Sep 04, 2016",1326.25,1328.2,1328.75,1326.15,-,-4.26%
"Sep 02, 2016",1385.3,1385.3,1385.3,1385.3,0.06K,0.93%
"Sep 01, 2016",1372.6,1372.6,1372.6,1372.6,0.23K,0.34%
"Aug 31, 2016",1367.9,1367.9,1367.9,1367.9,0.21K,-0.48%
"Aug 30, 2016",1374.5,1374.5,1374.5,1374.5,0.71K,-0.72%
"Aug 29, 2016",1384.4,1384.4,1384.4,1384.4,0.04K,0.09%
"Aug 26, 2016",1383.2,1383.2,1383.2,1383.2,0.14K,-0.06%
"Aug 25, 2016",1384,1384.4,1384.4,1384.4,0.00K,-0.46%
"Aug 24, 2016",1390.4,1389,1389,1389,0.00K,-1.24%
"Aug 23, 2016",1407.8,1407.8,1407.8,1407.8,0.55K,0.19%
"Aug 22, 2016",1405.2,1405.2,1405.2,1405.2,0.12K,-0.2%
"Aug 19, 2016",1408,1408,1408,1408,0.20K,-0.78%
"Aug 18, 2016",1419.1,1419.1,1419.1,1419.1,0.14K,0.6%
"Aug 17, 2016",1410.6,1410.6,1410.6,1410.6,0.14K,-0.59%
"Aug 16, 2016",1419,1410.7,1410.7,1410.7,0.00K,0.6%
"Aug 15, 2016",1410.6,1410.6,1410.6,1410.6,0.00K,0.27%
"Aug 12, 2016",1406.8,1406.8,1406.8,1406.8,0.11K,-0.51%
"Aug 11, 2016",1414,1414,1414,1414,0.67K,-0.11%
"Aug 10, 2016",1415.6,1415.6,1415.6,1415.6,0.11K,0.35%
"Aug 09, 2016",1410.6,1409.9,1409.9,1409.9,0.00K,0.38%
"Aug 08, 2016",1405.3,1405.3,1405.3,1405.3,0.59K,-0.18%
"Aug 05, 2016",1407.9,1407.9,1407.9,1407.9,1.11K,-1.4%
"Aug 04, 2016",1427.9,1427.9,1427.9,1427.9,0.38K,0.28%
"Aug 03, 2016",1423.9,1423.9,1423.9,1423.9,0.72K,-0.38%
"Aug 02, 2016",1429.4,1429.4,1429.4,1429.4,0.05K,0.93%
"Aug 01, 2016",1416.2,1416.2,1416.2,1416.2,0.00K,0.04%
"Jul 29, 2016",1415.7,1415.7,1415.7,1415.7,6.08K,1.21%
"Jul 28, 2016",1398.8,1402.8,1402.8,1402.8,0.00K,0.49%
"Jul 27, 2016",1392,1392,1392,1392,0.00K,0.68%
"Jul 26, 2016",1382.6,1382.6,1382.6,1382.6,0.05K,0.09%
"Jul 25, 2016",1381.3,1381.3,1381.3,1381.3,0.55K,-0.3%
"Jul 22, 2016",1385.5,1385.5,1385.5,1385.5,0.06K,-0.48%
"Jul 21, 2016",1392.2,1392.2,1392.2,1392.2,0.32K,0.91%
"Jul 20, 2016",1379.7,1379.7,1379.7,1379.7,0.75K,-0.9%
"Jul 19, 2016",1392.3,1392.3,1392.3,1392.3,0.35K,0.5%
"Jul 18, 2016",1385.4,1385.4,1385.4,1385.4,0.05K,0.14%
"Jul 15, 2016",1383.5,1383.5,1383.5,1383.5,0.05K,-0.3%
"Jul 14, 2016",1387.7,1387.7,1387.7,1387.7,0.02K,-0.81%
"Jul 13, 2016",1399,1399,1399,1399,0.00K,0.6%
"Jul 12, 2016",1390.7,1390.7,1390.7,1390.7,0.25K,-1.46%
"Jul 11, 2016",1411.3,1411.3,1411.3,1411.3,0.03K,-0.05%
"Jul 08, 2016",1412,1412,1412,1412,0.25K,-0.21%
"Jul 07, 2016",1415,1415,1415,1415,0.21K,-0.55%
"Jul 06, 2016",1422.8,1422.8,1422.8,1422.8,0.00K,0.59%
"Jul 05, 2016",1414.4,1414.4,1414.4,1414.4,0.00K,4.62%
"Jul 04, 2016",1352,1345,1360.15,1343,-,0.48%
"Jul 03, 2016",1345.5,1344.5,1347.55,1338.85,-,-3.5%
"Jul 01, 2016",1394.3,1394.3,1394.3,1394.3,0.00K,1.4%
"Jun 30, 2016",1375,1375,1375,1375,0.56K,-0.46%
"Jun 29, 2016",1381.4,1381.4,1381.4,1381.4,0.41K,0.67%
"Jun 28, 2016",1372.2,1372.2,1372.2,1372.2,0.02K,-0.48%
"Jun 27, 2016",1378.8,1378.8,1378.8,1378.8,0.09K,0.15%
"Jun 24, 2016",1376.8,1376.8,1376.8,1376.8,0.69K,4.49%
"Jun 23, 2016",1317.7,1317.7,1317.7,1317.7,0.22K,-0.33%
"Jun 22, 2016",1322.1,1322.1,1322.1,1322.1,0.05K,-0.19%
"Jun 21, 2016",1324.6,1324.6,1324.6,1324.6,0.13K,-1.46%
"Jun 20, 2016",1344.2,1344.2,1344.2,1344.2,0.05K,0.1%
"Jun 17, 2016",1342.9,1342.9,1342.9,1342.9,0.13K,-0.2%
"Jun 16, 2016",1345.6,1345.6,1345.6,1345.6,0.25K,0.79%
"Jun 15, 2016",1335,1335,1335,1335,0.00K,-0.01%
"Jun 14, 2016",1335.2,1335.2,1335.2,1335.2,0.55K,-0.19%
"Jun 13, 2016",1337.7,1337.7,1337.7,1337.7,0.33K,0.75%
"Jun 10, 2016",1327.7,1327.7,1327.7,1327.7,0.01K,0.25%
"Jun 09, 2016",1324.4,1324.4,1324.4,1324.4,0.38K,0.79%
"Jun 08, 2016",1314,1314,1314,1314,0.41K,1.17%
"Jun 07, 2016",1298.8,1298.8,1298.8,1298.8,0.28K,-0.05%
"Jun 06, 2016",1299.4,1299.4,1299.4,1299.4,1.14K,0.37%
"Jun 03, 2016",1294.6,1294.6,1294.6,1294.6,0.00K,2.35%
"Jun 02, 2016",1264.9,1264.9,1264.9,1264.9,1.63K,-0.18%
"Jun 01, 2016",1267.2,1267.2,1267.2,1267.2,2.72K,-0.17%
"May 31, 2016",1269.3,1269.3,1269.3,1269.3,6.43K,4.71%
"May 30, 2016",1212.15,1208.25,1213.15,1201.8,-,-4.37%
"May 27, 2016",1267.6,1267.6,1267.6,1267.6,63.74K,-0.47%
"May 26, 2016",1273.6,1273.6,1273.6,1273.6,0.00K,-0.3%
"May 25, 2016",1277.4,1277.4,1277.4,1277.4,0.01K,-0.41%
"May 24, 2016",1282.7,1282.7,1282.7,1282.7,0.02K,-1.7%
"May 23, 2016",1304.9,1304.9,1304.9,1304.9,0.06K,-0.08%
"May 20, 2016",1305.9,1305.9,1305.9,1305.9,0.04K,0%
"May 19, 2016",1305.9,1305.9,1305.9,1305.9,0.07K,-1.39%
"May 18, 2016",1324.3,1324.3,1324.3,1324.3,0.02K,-0.05%
"May 17, 2016",1324.9,1324.9,1324.9,1324.9,0.02K,0.23%
"May 16, 2016",1321.8,1321.8,1321.8,1321.8,0.04K,0.17%
"May 13, 2016",1319.5,1319.5,1319.5,1319.5,0.07K,0.14%
"May 12, 2016",1317.7,1317.7,1317.7,1317.7,0.10K,-0.37%
"May 11, 2016",1322.6,1322.6,1322.6,1322.6,0.01K,0.86%
"May 10, 2016",1311.3,1311.3,1311.3,1311.3,0.02K,-0.12%
"May 09, 2016",1312.9,1312.9,1312.9,1312.9,0.34K,-2.03%
"May 06, 2016",1340.1,1340.1,1340.1,1340.1,0.31K,1.69%
"May 05, 2016",1317.8,1317.8,1317.8,1317.8,0.33K,-0.49%
"May 04, 2016",1324.3,1324.3,1324.3,1324.3,0.11K,-1.38%
"May 03, 2016",1342.8,1342.8,1342.8,1342.8,0.00K,-0.33%
"May 02, 2016",1347.3,1347.3,1347.3,1347.3,0.19K,0.44%
"Apr 29, 2016",1341.4,1341.4,1341.4,1341.4,0.46K,1.87%
"Apr 28, 2016",1316.8,1316.8,1316.8,1316.8,0.30K,1.31%
"Apr 27, 2016",1299.8,1299.8,1299.8,1299.8,0.04K,0.57%
"Apr 26, 2016",1292.4,1292.4,1292.4,1292.4,0.10K,0.26%
"Apr 25, 2016",1289.1,1289.1,1289.1,1289.1,0.44K,0.81%
"Apr 22, 2016",1278.8,1278.8,1278.8,1278.8,0.19K,-1.59%
"Apr 21, 2016",1299.5,1299.5,1299.5,1299.5,0.12K,-0.22%
"Apr 20, 2016",1302.3,1302.3,1302.3,1302.3,0.18K,0.12%
"Apr 19, 2016",1300.8,1300.8,1300.8,1300.8,0.39K,1.6%
"Apr 18, 2016",1280.3,1280.3,1280.3,1280.3,0.00K,0.05%
"Apr 15, 2016",1279.7,1279.7,1279.7,1279.7,0.10K,0.6%
"Apr 14, 2016",1272.1,1272.1,1272.1,1272.1,0.26K,-1.68%
"Apr 13, 2016",1293.9,1293.9,1293.9,1293.9,0.20K,-0.96%
"Apr 12, 2016",1306.4,1306.4,1306.4,1306.4,0.19K,0.31%
"Apr 11, 2016",1302.4,1302.4,1302.4,1302.4,0.44K,1.17%
"Apr 08, 2016",1287.3,1287.3,1287.3,1287.3,0.41K,0.39%
"Apr 07, 2016",1282.3,1282.3,1282.3,1282.3,0.38K,1.06%
"Apr 06, 2016",1268.8,1268.8,1268.8,1268.8,0.25K,-0.45%
"Apr 05, 2016",1274.5,1274.5,1274.5,1274.5,0.48K,0.77%
"Apr 04, 2016",1264.7,1264.7,1264.7,1264.7,2.04K,-0.33%
"Apr 01, 2016",1268.9,1268.9,1268.9,1268.9,1.60K,-0.94%
"Mar 31, 2016",1280.9,1280.9,1280.9,1280.9,3.38K,0.31%
"Mar 30, 2016",1276.9,1276.9,1276.9,1276.9,48.25K,-0.73%
"Mar 29, 2016",1286.3,1286.3,1286.3,1286.3,0.04K,1.23%
"Mar 28, 2016",1270.7,1270.7,1270.7,1270.7,0.03K,4.44%
"Mar 25, 2016",1216.7,1216.7,1216.7,1216.7,-,-4.38%
"Mar 24, 2016",1272.4,1272.4,1272.4,1272.4,0.01K,-0.13%
"Mar 23, 2016",1274,1299,1299,1269.7,0.01K,-1.91%
"Mar 22, 2016",1298.8,1298.8,1298.8,1298.8,0.02K,0.47%
"Mar 21, 2016",1292.7,1292.7,1292.7,1292.7,1.06K,-0.71%
"Mar 18, 2016",1302,1302,1302,1302,0.00K,-0.92%
"Mar 17, 2016",1314.1,1314.1,1314.1,1314.1,0.03K,2.59%
"Mar 16, 2016",1280.9,1280.9,1280.9,1280.9,0.05K,0.05%
"Mar 15, 2016",1280.2,1280.2,1280.2,1280.2,0.04K,-1.1%
"Mar 14, 2016",1294.4,1285,1286.4,1285,0.00K,-1.09%
"Mar 11, 2016",1308.6,1308.6,1308.6,1308.6,0.09K,-0.87%
"Mar 10, 2016",1320.1,1299,1299,1299,0.00K,1.28%
"Mar 09, 2016",1303.4,1304,1304,1304,0.00K,-0.43%
"Mar 08, 2016",1309,1309,1309,1309,0.00K,-0.1%
"Mar 07, 2016",1310.3,1310.3,1310.3,1310.3,0.07K,-0.4%
"Mar 04, 2016",1315.6,1315.6,1315.6,1315.6,0.00K,1.15%
"Mar 03, 2016",1300.7,1300.7,1300.7,1300.7,0.12K,1.38%
"Mar 02, 2016",1283,1283,1283,1283,0.27K,0.93%
"Mar 01, 2016",1271.2,1271.2,1271.2,1271.2,0.48K,-0.16%
"Feb 29, 2016",1273.3,1273.3,1273.3,1273.3,0.58K,1.15%
"Feb 26, 2016",1258.8,1258.8,1258.8,1258.8,0.66K,-1.43%
"Feb 25, 2016",1277,1277,1277,1277,0.00K,-0.01%
"Feb 24, 2016",1277.1,1277.1,1277.1,1277.1,0.11K,1.24%
"Feb 23, 2016",1261.4,1261.4,1261.4,1261.4,0.35K,1.18%
"Feb 22, 2016",1246.7,1246,1246,1246,0.00K,-1.63%
"Feb 19, 2016",1267.4,1267.4,1267.4,1267.4,0.08K,0.39%
"Feb 18, 2016",1262.5,1262.5,1262.5,1262.5,0.32K,1.23%
"Feb 17, 2016",1247.2,1247.2,1247.2,1247.2,0.05K,0.49%
"Feb 16, 2016",1241.1,1230,1230,1230,0.00K,2.73%
"Feb 15, 2016",1208.1,1234,1235.1,1202.8,-,-2.07%
"Feb 14, 2016",1233.6,1235.7,1235.9,1231.4,-,-2.96%
"Feb 12, 2016",1271.2,1271.2,1271.2,1271.2,0.01K,-0.85%
"Feb 11, 2016",1282.1,1269,1269,1269,0.00K,4.02%
"Feb 10, 2016",1232.6,1232.6,1232.6,1232.6,0.67K,-0.35%
"Feb 09, 2016",1236.9,1236.9,1236.9,1236.9,0.70K,-0.1%
"Feb 08, 2016",1238.2,1243.8,1243.8,1243.8,0.00K,3.36%
"Feb 05, 2016",1198,1220.4,1220.4,1220.4,0.00K,0.03%
"Feb 04, 2016",1197.7,1197.7,1197.7,1197.7,0.77K,1.22%
"Feb 03, 2016",1183.3,1183.3,1183.3,1183.3,1.63K,1.13%
"Feb 02, 2016",1170.1,1170.1,1170.1,1170.1,1.23K,-0.29%
"Feb 01, 2016",1173.5,1173.5,1173.5,1173.5,1.68K,1%
"Jan 29, 2016",1161.9,1161.9,1161.9,1161.9,0.00K,-0.15%
"Jan 28, 2016",1163.7,1163.7,1163.7,1163.7,52.86K,-0.02%
"Jan 27, 2016",1163.9,1163.9,1163.9,1163.9,0.01K,-0.29%
"Jan 26, 2016",1167.3,1167.3,1167.3,1167.3,0.18K,1.29%
"Jan 25, 2016",1152.4,1152.4,1152.4,1152.4,0.01K,0.86%
"Jan 22, 2016",1142.6,1142.6,1142.6,1142.6,0.00K,-0.09%
"Jan 21, 2016",1143.6,1143.6,1143.6,1143.6,0.02K,-0.7%
"Jan 20, 2016",1151.7,1151.7,1151.7,1151.7,0.03K,1.4%
"Jan 19, 2016",1135.8,1135.8,1135.8,1135.8,0.02K,4.35%
"Jan 18, 2016",1088.5,1090.2,1093.3,1087.4,-,-0.17%
"Jan 17, 2016",1090.3,1088.6,1090.8,1088.6,-,-4.15%
"Jan 15, 2016",1137.5,1137.5,1137.5,1137.5,0.04K,1.29%
"Jan 14, 2016",1123,1123,1123,1123,0.06K,-1.27%
"Jan 13, 2016",1137.4,1137.4,1137.4,1137.4,0.05K,0.03%
"Jan 12, 2016",1137.1,1137.1,1137.1,1137.1,0.09K,-0.99%
"Jan 11, 2016",1148.5,1148.5,1148.5,1148.5,0.04K,-0.28%
"Jan 08, 2016",1151.7,1151.7,1151.7,1151.7,0.10K,-0.95%
"Jan 07, 2016",1162.7,1162.7,1162.7,1162.7,0.12K,0.94%
"Jan 06, 2016",1151.9,1151.9,1151.9,1151.9,0.05K,1.19%
"Jan 05, 2016",1138.4,1138.4,1138.4,1138.4,0.08K,0.26%
"Jan 04, 2016",1135.5,1135.5,1135.5,1135.5,0.14K,1.29%
"Dec 31, 2015",1121,1121,1121,1121,0.01K,0.02%
"Dec 30, 2015",1120.8,1120.8,1120.8,1120.8,0.00K,-0.69%
"Dec 29, 2015",1128.6,1128.6,1128.6,1128.6,0.00K,0.04%
"Dec 28, 2015",1128.1,1128.1,1128.1,1128.1,0.36K,-0.69%
"Dec 24, 2015",1135.9,1135.9,1135.9,1135.9,0.02K,0.68%
"Dec 23, 2015",1128.2,1128.2,1128.2,1128.2,0.20K,-0.51%
"Dec 22, 2015",1134,1134,1134,1134,0.11K,-0.57%
"Dec 21, 2015",1140.5,1140.5,1140.5,1140.5,0.00K,1.53%
"Dec 18, 2015",1123.3,1123.3,1123.3,1123.3,0.25K,1.37%
"Dec 17, 2015",1108.1,1108.1,1108.1,1108.1,0.06K,-2.4%
"Dec 16, 2015",1135.3,1135.3,1135.3,1135.3,0.08K,1.38%
"Dec 15, 2015",1119.8,1119.8,1119.8,1119.8,0.22K,-0.14%
"Dec 14, 2015",1121.4,1121.4,1121.4,1121.4,0.51K,-1.09%
"Dec 11, 2015",1133.8,1133.8,1133.8,1133.8,0.41K,0.31%
"Dec 10, 2015",1130.3,1130.3,1130.3,1130.3,0.23K,-0.41%
"Dec 09, 2015",1134.9,1134.9,1134.9,1134.9,0.39K,0.08%
"Dec 08, 2015",1134,1134,1134,1134,0.31K,-0.03%
"Dec 07, 2015",1134.3,1134.3,1134.3,1134.3,0.66K,-0.78%
"Dec 04, 2015",1143.2,1143.2,1143.2,1143.2,0.89K,2.02%
"Dec 03, 2015",1120.6,1120.6,1120.6,1120.6,1.16K,0.74%
"Dec 02, 2015",1112.4,1112.4,1112.4,1112.4,0.50K,-0.86%
"Dec 01, 2015",1122,1122,1122,1122,3.44K,-0.17%
"Nov 30, 2015",1123.9,1123.9,1123.9,1123.9,4.60K,0.84%
"Nov 27, 2015",1114.5,1114.5,1114.5,1114.5,52.13K,4.08%
"Nov 26, 2015",1070.8,1070.1,1074.2,1069.2,-,-5.1%
"Nov 25, 2015",1128.4,1128.4,1128.4,1128.4,0.06K,-0.28%
"Nov 24, 2015",1131.6,1131.6,1131.6,1131.6,0.22K,0.61%
